Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
"selenium = new com.thoughtworks.selenium.webdriven.WebDriverBackedSelenium(driver, baseUrl)",Chrome 77.0.3865.90,,2019-10-15 12:19:22,2019-10-15 12:19:22,0.026s,PASSED
"selenium.open(""https://investmentu.com/"")",Chrome 77.0.3865.90,,2019-10-15 12:19:22,2019-10-15 12:19:24,1.972s,PASSED
"selenium.click(""xpath= //*[@id='menu-item-61896']/a"")",Chrome 77.0.3865.90,,2019-10-15 12:19:24,2019-10-15 12:19:25,1.263s,PASSED
"selenium.click(""xpath= /html/body/main/div[1]/div/div[1]/div[1]/div[1]/div"")",Chrome 77.0.3865.90,,2019-10-15 12:19:25,2019-10-15 12:19:26,0.793s,PASSED
"selenium.click(""xpath= //*[@id='menu-item-61896']/a"")",Chrome 77.0.3865.90,,2019-10-15 12:19:26,2019-10-15 12:19:27,1.021s,PASSED
"selenium.click(""xpath= /html/body/main/div[1]/div/div[1]/div[1]/div[2]/div/a[2]/h6"")",Chrome 77.0.3865.90,,2019-10-15 12:19:27,2019-10-15 12:19:28,0.833s,PASSED
"selenium.click(""xpath= //*[@id='menu-item-61896']/a"")",Chrome 77.0.3865.90,,2019-10-15 12:19:28,2019-10-15 12:19:29,1.019s,PASSED
"selenium.click(""xpath= /html/body/main/div[1]/div/div[1]/div[1]/div[3]/div/a[2]/h6"")",Chrome 77.0.3865.90,,2019-10-15 12:19:29,2019-10-15 12:19:30,0.857s,PASSED
"selenium.click(""xpath= //*[@id='menu-item-61896']/a"")",Chrome 77.0.3865.90,,2019-10-15 12:19:30,2019-10-15 12:19:31,1.128s,PASSED
"selenium.click(""xpath= /html/body/main/div[1]/div/div[1]/div[1]/div[4]/div/a[2]/h6"")",Chrome 77.0.3865.90,,2019-10-15 12:19:31,2019-10-15 12:19:32,0.797s,PASSED
"selenium.click(""xpath= //*[@id='menu-item-61896']/a"")",Chrome 77.0.3865.90,,2019-10-15 12:19:32,2019-10-15 12:19:33,1.023s,PASSED
"selenium.click(""xpath= /html/body/main/div[1]/div/div[1]/div[2]/div[1]/div"")",Chrome 77.0.3865.90,,2019-10-15 12:19:33,2019-10-15 12:19:33,0.935s,PASSED
"selenium.click(""xpath= //*[@id='menu-item-61896']/a"")",Chrome 77.0.3865.90,,2019-10-15 12:19:33,2019-10-15 12:19:35,1.097s,PASSED
"selenium.click(""xpath= /html/body/main/div[1]/div/div[1]/div[2]/div[2]/div"")",Chrome 77.0.3865.90,,2019-10-15 12:19:35,2019-10-15 12:19:35,0.112s,PASSED
"selenium.click(""xpath= //*[@id='menu-item-61896']/a"")",Chrome 77.0.3865.90,,2019-10-15 12:19:35,2019-10-15 12:19:36,1.100s,PASSED
"selenium.click(""xpath= /html/body/main/div[1]/div/div[1]/div[2]/div[3]/div"")",Chrome 77.0.3865.90,,2019-10-15 12:19:36,2019-10-15 12:19:38,1.764s,PASSED
"selenium.click(""xpath= //*[@id='menu-item-61896']/a"")",Chrome 77.0.3865.90,,2019-10-15 12:19:38,2019-10-15 12:19:39,1.046s,PASSED
"selenium.click(""xpath= /html/body/main/div[1]/div/div[1]/div[2]/div[4]/div"")",Chrome 77.0.3865.90,,2019-10-15 12:19:39,2019-10-15 12:19:39,0.820s,PASSED
"selenium.click(""xpath= //*[@id='menu-item-61896']/a"")",Chrome 77.0.3865.90,,2019-10-15 12:19:39,2019-10-15 12:19:41,1.130s,PASSED
